Record ID,Date and Time,NotificationType,Notification Title,Email Body
6270,09/05/2015 08:45:00 PM,Utility,Power Outage - 108th St & Sutter Ave (QN),"Notification issued 9/5/15 at 8:45 PM. Con Edison is responding to a power outage in the South Ozone Park section of Queens, including parts of ZIP code 11417 and 11420 . To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. To view this message in American Sign Language (ASL) with audio and subtitles, please visit: http://www.youtube.com/watch?v=9FrinpULu74."
6253,08/31/2015 09:25:00 PM,Utility,Manhole Fires & Power Outage - Bedford Ave & Wallabout St (BK),"Notification issued 8/31/15 at 9:25 PM. Due to multiple manhole fires resulting in a power outage expect an increased presence of emergency personnel and traffic disruptions in the area of Bedford Ave & Wallabout St in Brooklyn. Please avoid the area if possible. 

To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. Sign Language (ASL) with audio and subtitles, please visit: http://bit.ly/1u2Z88W."
6207,08/19/2015 07:22:00 PM,Utility,Power Outage - Jackson Heights (QN),"Notification issued 8/19/15 at 7:22 PM. Con Edison is responding to a power outage in the Jackson Heights section of Queens, including parts of ZIP code 11372. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. To view this message in American Sign Language (ASL) with audio and subtitles, please visit: http://www.youtube.com/watch?v=9FrinpULu74."
6200,08/19/2015 07:52:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued 8/19/15 at 7:52 AM. Con Edison is responding to a power outage in the Middle Village section of Queens including ZIP code 11373. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. Sign Language (ASL) with audio and subtitles, please visit: http://bit.ly/1u2Z88W."
6164,08/13/2015 09:55:00 AM,Utility,Power Outage - Gravesend (BK),"Notification issued 8/13/15 at 9:55 AM. Con Edison is responding to a power outage in the Gravesend section of Brooklyn including ZIP code 11229. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. Sign Language (ASL) with audio and subtitles, please visit: http://bit.ly/1u2Z88W."
6168,08/11/2015 09:22:00 AM,Utility,Power Outage - Hollis Section (QN),"Notification issued 8/11/15 at 9:22 AM. Con Edison is responding to a power outage in the Hollis section of Queens including ZIP codes 11426 and 11428. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. Sign Language (ASL) with audio and subtitles, please visit: http://bit.ly/1u2Z88W."
6157,08/09/2015 01:08:00 AM,Utility,Power Outage - Greenridge (SI),"Notification issued 8/9/15 at 1:08 AM. Con Edison is responding to a power outage in the Greenridge section of Staten Island including zip code 10314. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. Sign Language (ASL) with audio and subtitles, please visit: http://bit.ly/1u2Z88W"
6149,08/06/2015 06:10:00 PM,Utility,Power Outage - Kips Bay (MN),"Notification issued 8/6/15 at 6:10 PM. Con Edison is responding to a power outage in the Kips Bay section of Manhattan. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308."
6128,07/30/2015 08:58:00 PM,Utility,Power Outage - Manhattan 10014 (MN),"Notification issued 7/30/15 at 8:58 PM. Con Edison is responding to a power outage in Manhattan in the zip code of 10014. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. To view this message in American Sign Language (ASL) with audio and subtitles, please visit: http://www.youtube.com/watch?v=9FrinpULu74."
6127,07/30/2015 07:05:00 PM,Utility,Power Outage - Parkchester Section (BX),"Notification issued 7/30/15 at 7:00 PM. Con Edison is responding to a power outage in the Parkchester section of The Bronx, including parts of ZIP code 10462. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. 

To view this message in American Sign Language (ASL) with audio and subtitles, please visit: http://www.youtube.com/watch?v=9FrinpULu74."
6120,07/30/2015 08:07:00 AM,Utility,Power Outage - Washington Heights (MN),"Notification issued 7/30/15 at 8:07 AM. Con Edison is responding to a power outage in the Washington Heights section of Manhattan, including parts of ZIP code:  10040. To report a loss of electric service, contact Con Edison at 1-800-752-6633. If you are affected by an outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. Report power outages to Con Edison at 1-800-752-6633 or, if you have a speech or hearing impairment, report outages to 1-800-642-2308. 

To view this message in American Sign Language (ASL) with audio and subtitles, please visit: http://www.youtube.com/watch?v=9FrinpULu74."
